x,y,location,bluetooch1,bluetooch2,bluetooch3,bluetooch4,bluetooch5,bluetooch6
5,3,5x3y,-86.0108,-76.0497,-90.6346,-89.7371,-93.3891,-92.1126
5,3,5x3y,-83.1806,-76.9618,-90.5305,-87.7019,-91.0982,-94.3684
5,3,5x3y,-84.9102,-77.4929,-91.4338,-89.9269,-91.0377,-94.7864
5,4,5x4y,-88.0434,-68.3839,-90.1984,-85.9954,-91.4649,-92.4498
5,4,5x4y,-85.849,-70.0426,-90.2068,-89.2334,-90.9875,-94.6208
5,4,5x4y,-85.1963,-69.6306,-90.9841,-87.1034,-91.5066,-94.0403
5,4,5x4y,-83.8609,-71.4688,-87.7197,-86.8995,-91.0198,-92.6945
5,4,5x4y,-86.6554,-69.5341,-90.0747,-88.9588,-92.5154,-93.6413
5,6,5x6y,-86.306,-71.852,-90.35,-87.0593,-89.6471,-93.4262
5,6,5x6y,-88.2018,-70.675,-90.0118,-86.1698,-90.4492,-93.2409
5,6,5x6y,-88.6023,-70.3553,-88.6262,-87.2079,-88.8972,-94.594
5,6,5x6y,-88.6106,-69.0056,-91.6651,-86.1704,-88.1776,-93.3546
5,6,5x6y,-89.0042,-71.1292,-89.4936,-84.6673,-90.1502,-92.365
5,7,5x7y,-88.6994,-75.9151,-91.1874,-84.672,-88.7957,-92.4104
5,7,5x7y,-87.2289,-75.4766,-89.2922,-84.1931,-88.0147,-93.7918
5,7,5x7y,-89.2578,-75.7057,-89.5247,-84.6583,-88.4491,-92.2619
5,7,5x7y,-88.1154,-76.3746,-90.9506,-85.1474,-87.7638,-91.6949
5,7,5x7y,-88.3393,-75.4305,-91.0302,-86.7714,-87.645,-92.8889
5,8,5x8y,-90.1355,-78.7515,-88.7019,-84.1828,-86.4334,-91.7031
5,8,5x8y,-88.8691,-79.7314,-88.5305,-85.3956,-85.6506,-91.4578
5,8,5x8y,-88.024,-79.6949,-89.6264,-83.8973,-86.3876,-91.563
5,8,5x8y,-91.5376,-80.1267,-89.662,-83.0889,-88.0053,-91.6376
5,8,5x8y,-89.1379,-79.3483,-91.1316,-85.6113,-85.9178,-90.7868
5,9,5x9y,-92.9955,-82.8022,-90.9421,-82.8142,-83.7185,-93.2303
5,9,5x9y,-88.7086,-81.8351,-90.9729,-84.3819,-84.7574,-89.3879
5,9,5x9y,-91.279,-80.1303,-90.0889,-84.4342,-84.387,-92.696
5,9,5x9y,-90.5833,-82.858,-91.4552,-83.3625,-84.3272,-92.4094
5,9,5x9y,-89.6639,-81.575,-88.9163,-84.2003,-86.9253,-92.52
5,10,5x10y,-90.9138,-83.3478,-91.4219,-82.3332,-85.162,-91.9794
5,10,5x10y,-91.5312,-84.7594,-91.5341,-86.509,-83.4182,-93.311
5,10,5x10y,-92.2264,-85.2549,-92.2121,-83.3972,-83.3322,-91.1093
5,10,5x10y,-90.4981,-82.851,-91.285,-83.6402,-85.0175,-91.8288
5,10,5x10y,-90.4087,-82.9605,-90.7653,-83.9003,-81.7115,-91.9287
5,11,5x11y,-92.5255,-85.4994,-91.6842,-84.6028,-82.4441,-91.1323
5,11,5x11y,-92.7279,-86.4661,-91.9766,-83.4657,-82.3556,-91.5271
5,11,5x11y,-90.7244,-85.0967,-92.2939,-84.4136,-82.2106,-88.837
5,11,5x11y,-91.0818,-85.3619,-93.1383,-85.1104,-82.2974,-89.9197
5,11,5x11y,-93.0533,-85.662,-90.8919,-84.7533,-80.7115,-93.96
5,12,5x12y,-92.4441,-87.6676,-92.8337,-83.4157,-80.4468,-91.6405
5,12,5x12y,-93.8978,-88.4649,-92.178,-86.2173,-79.2886,-90.0596
5,12,5x12y,-93.2337,-86.3628,-91.3685,-83.853,-80.0914,-88.2283
5,12,5x12y,-92.009,-86.1554,-90.209,-84.7801,-79.0257,-91.064
5,12,5x12y,-90.4287,-86.7396,-92.0898,-85.2894,-79.8252,-89.098
5,13,5x13y,-92.6812,-89.4923,-91.3168,-82.372,-75.835,-89.5277
5,13,5x13y,-92.6636,-87.5859,-91.47,-85.4417,-76.4442,-89.5787
5,13,5x13y,-92.0382,-87.4718,-93.0897,-85.4478,-77.2706,-89.821
5,13,5x13y,-91.56,-86.754,-92.3103,-84.629,-76.7201,-88.496
5,13,5x13y,-93.293,-85.7932,-91.683,-84.3028,-75.6802,-89.4248
5,14,5x14y,-94.3612,-90.1632,-93.7895,-85.1735,-70.3079,-92.6342
5,14,5x14y,-93.1098,-90.3112,-92.7498,-87.4874,-70.078,-92.0797
5,14,5x14y,-94.0846,-88.3552,-91.5528,-85.5541,-70.5491,-88.802
5,14,5x14y,-95.5507,-89.0856,-90.6162,-86.958,-70.9704,-91.0333
5,14,5x14y,-92.3346,-89.265,-93.1442,-85.3627,-70.1401,-88.1942
5,16,5x16y,-93.6352,-90.2268,-91.5786,-87.5726,-70.4289,-89.8697
5,16,5x16y,-95.477,-89.5971,-93.3244,-89.1082,-71.9641,-90.1376
5,16,5x16y,-95.2341,-91.52,-93.3241,-86.3723,-71.787,-91.3649
5,16,5x16y,-93.7798,-92.831,-94.2346,-87.143,-71.7754,-88.4289
5,16,5x16y,-95.7627,-89.2469,-94.0664,-89.9509,-70.0199,-91.2968
5,17,5x17y,-94.3261,-90.3285,-93.4251,-89.5358,-76.7099,-88.882
5,17,5x17y,-95.5224,-91.928,-94.0993,-89.227,-77.1066,-91.1082
5,17,5x17y,-95.8162,-91.8941,-94.5476,-87.3173,-74.7122,-89.0576
5,17,5x17y,-94.796,-90.2029,-95.3649,-87.8512,-73.5573,-90.0988
5,17,5x17y,-96.3256,-92.686,-93.934,-88.516,-75.6388,-91.3231
5,18,5x18y,-95.3928,-93.2984,-95.7987,-88.1297,-79.6874,-90.3621
5,18,5x18y,-97.4676,-92.8151,-92.3866,-90.4153,-78.8674,-89.1492
5,18,5x18y,-96.8476,-91.3912,-94.1772,-89.0204,-78.293,-89.9113
5,18,5x18y,-93.2672,-91.4796,-95.3518,-88.9615,-80.4496,-89.6938
5,18,5x18y,-94.9861,-92.7142,-93.2443,-89.9769,-78.7048,-89.9982
5,19,5x19y,-95.58,-93.7976,-94.2232,-89.9235,-81.3507,-90.4642
5,19,5x19y,-95.5563,-93.2655,-96.5452,-90.5597,-84.2984,-90.8704
5,19,5x19y,-95.526,-93.2568,-93.1785,-92.4774,-82.7243,-89.3046
5,19,5x19y,-95.0895,-93.9379,-94.5813,-91.3403,-82.7026,-89.9166
5,19,5x19y,-95.275,-92.4823,-96.5883,-91.2986,-81.2287,-90.7099
6,1,6x1y,-85.675,-79.7268,-88.9829,-90.1472,-92.5875,-95.476
6,1,6x1y,-86.811,-81.8771,-91.2429,-90.7483,-91.8422,-94.9145
6,1,6x1y,-84.9548,-81.8468,-88.5226,-90.0544,-92.5914,-94.1454
6,1,6x1y,-85.6514,-82.1813,-92.4315,-91.3001,-91.9959,-94.6143
6,1,6x1y,-84.8872,-81.2825,-88.877,-90.1799,-92.3703,-94.0627
6,2,6x2y,-85.1107,-80.5892,-90.9194,-88.1226,-93.0637,-93.2237
6,2,6x2y,-87.0235,-80.2786,-91.1221,-88.8104,-92.3483,-94.2066
6,2,6x2y,-85.4415,-79.8763,-89.5635,-89.4074,-92.2591,-94.5252
6,2,6x2y,-84.4271,-79.4666,-87.5354,-90.0212,-90.76,-92.6478
6,2,6x2y,-85.1304,-79.1453,-89.242,-88.919,-93.1044,-96.812
6,3,6x3y,-86.486,-79.9898,-88.0972,-87.8345,-91.575,-94.0604
6,3,6x3y,-85.7721,-76.1399,-90.9763,-88.4275,-91.7684,-92.6397
6,3,6x3y,-87.4263,-76.9309,-88.269,-87.7245,-90.6245,-92.64
6,3,6x3y,-87.078,-76.9613,-87.9836,-88.0272,-92.2613,-93.7506
6,3,6x3y,-86.9285,-76.152,-90.4594,-86.8362,-91.8117,-92.9174
6,4,6x4y,-88.3039,-73.5272,-90.1608,-87.7877,-90.5229,-92.8548
6,4,6x4y,-85.5419,-73.3117,-88.1258,-87.3345,-91.3172,-93.6867
6,4,6x4y,-87.1922,-73.3455,-89.4314,-88.2771,-89.8904,-93.2967
6,4,6x4y,-88.7349,-72.2015,-89.0487,-87.6177,-90.2211,-92.8951
6,4,6x4y,-88.1591,-73.7948,-90.1315,-86.8633,-90.9686,-92.0608
6,5,6x5y,-88.3577,-71.0779,-87.295,-85.6563,-88.9038,-92.6759
6,5,6x5y,-87.4241,-70.2267,-88.8325,-85.3765,-91.1373,-93.0002
6,5,6x5y,-87.8039,-68.8155,-87.0388,-86.4818,-89.4729,-92.2116
6,5,6x5y,-87.6975,-70.5209,-88.1175,-83.8794,-89.1733,-93.2315
6,5,6x5y,-87.5647,-72.0631,-89.7354,-84.8,-90.7983,-92.1548
6,6,6x6y,-86.874,-73.5996,-90.2837,-82.5541,-90.8412,-90.9996
6,6,6x6y,-89.5843,-72.1266,-88.1957,-86.9152,-89.5027,-90.8413
6,6,6x6y,-86.8965,-72.4944,-89.1455,-83.9184,-88.5194,-91.2297
6,6,6x6y,-90.0521,-71.5225,-89.7461,-84.7794,-88.4944,-91.3739
6,6,6x6y,-89.9823,-73.5756,-88.944,-84.6356,-89.6923,-93.4568
6,7,6x7y,-88.5703,-76.3265,-88.9579,-83.5547,-89.7197,-91.8279
6,7,6x7y,-88.6712,-77.7725,-88.6867,-82.8301,-86.2561,-92.7245
6,7,6x7y,-90.186,-78.8586,-89.3599,-84.0512,-87.5117,-89.9273
6,7,6x7y,-89.6206,-76.737,-89.2367,-84.1683,-88.1493,-90.9395
6,7,6x7y,-89.7073,-76.279,-88.584,-83.545,-89.0911,-91.9534
6,8,6x8y,-88.6851,-80.5081,-88.9345,-84.2358,-88.4703,-90.0996
6,8,6x8y,-87.3178,-79.7567,-90.8974,-82.1465,-87.3687,-92.3112
6,8,6x8y,-90.7345,-79.7805,-88.3151,-83.3265,-86.5219,-89.6043
6,8,6x8y,-90.0438,-80.6582,-90.2037,-83.1265,-86.2677,-92.3324
6,8,6x8y,-89.0277,-79.7106,-87.4049,-82.896,-87.305,-91.0778
6,9,6x9y,-89.2766,-83.3424,-90.8402,-82.2053,-85.6664,-91.4427
6,9,6x9y,-92.1607,-80.8255,-91.8795,-83.2702,-86.6165,-90.3606
6,9,6x9y,-91.9654,-82.1504,-91.0474,-81.4352,-83.3927,-93.4791
6,9,6x9y,-90.8108,-82.1526,-90.0696,-82.685,-85.9608,-89.8038
6,9,6x9y,-91.5888,-81.2381,-89.9377,-82.0707,-86.7223,-88.7179
6,10,6x10y,-93.2552,-84.9048,-90.0609,-83.092,-84.9908,-89.9344
6,10,6x10y,-90.4176,-85.4101,-91.5857,-82.6818,-85.1224,-91.1084
6,10,6x10y,-91.0515,-83.9186,-88.8868,-81.5336,-82.3497,-89.1643
6,10,6x10y,-92.4063,-82.7934,-90.7007,-82.2715,-85.4659,-91.153
6,10,6x10y,-91.3569,-84.279,-90.9321,-81.2032,-83.5091,-89.4387
6,11,6x11y,-92.1459,-86.4826,-88.9499,-81.3643,-82.3248,-89.0306
6,11,6x11y,-92.9643,-86.3813,-90.5019,-81.7769,-81.7703,-89.4169
6,11,6x11y,-92.719,-85.9667,-91.1743,-81.6091,-81.0935,-90.8547
6,11,6x11y,-93.3799,-84.1112,-89.3065,-84.5221,-81.1346,-90.502
6,11,6x11y,-92.0149,-84.638,-92.9357,-81.8805,-82.3013,-89.456
6,12,6x12y,-93.0352,-86.4,-90.3907,-83.7092,-79.3317,-90.3165
6,12,6x12y,-91.4403,-87.4112,-90.9148,-81.5866,-79.6188,-89.5319
6,12,6x12y,-94.1279,-87.4391,-91.1181,-82.4433,-80.933,-89.5291
6,12,6x12y,-93.0517,-87.3892,-91.7276,-82.1085,-79.3584,-89.8451
6,12,6x12y,-93.8396,-87.7109,-89.6486,-83.5651,-80.3455,-91.186
6,13,6x13y,-94.675,-86.9175,-92.9965,-82.2152,-78.5878,-88.5696
6,13,6x13y,-92.307,-88.77,-91.46,-84.213,-77.5535,-89.3761
6,13,6x13y,-92.2833,-89.6139,-92.0935,-83.7378,-76.8033,-89.903
6,13,6x13y,-91.5607,-87.7358,-93.0866,-82.9012,-77.3123,-90.061
6,13,6x13y,-92.736,-88.9059,-90.388,-83.179,-76.6337,-88.7586
6,14,6x14y,-93.3062,-89.6989,-89.9828,-86.1191,-71.1898,-89.6515
6,14,6x14y,-95.3766,-91.5637,-92.3085,-86.0964,-71.9582,-89.928
6,14,6x14y,-92.092,-89.2849,-92.3725,-84.0665,-74.0331,-90.8192
6,14,6x14y,-93.7969,-88.9232,-91.8701,-84.8433,-72.8212,-90.5542
6,14,6x14y,-93.6976,-89.7346,-91.6288,-85.4234,-73.1011,-89.5131
6,15,6x15y,-94.8497,-88.0582,-93.1942,-86.1506,-69.8981,-87.5541
6,15,6x15y,-93.977,-89.7882,-92.3748,-87.46,-71.5238,-88.1952
6,15,6x15y,-94.4704,-90.0399,-94.1255,-86.3839,-70.4995,-88.5862
6,15,6x15y,-93.147,-90.1704,-93.0268,-86.9889,-70.4935,-87.8958
6,15,6x15y,-93.3202,-89.6039,-90.9015,-86.2275,-70.2201,-90.8238
6,16,6x16y,-93.6804,-92.1039,-92.507,-87.5668,-73.4712,-88.6673
6,16,6x16y,-93.0387,-90.9201,-91.8301,-87.1509,-72.61,-89.0339
6,16,6x16y,-95.3549,-92.4523,-94.0388,-86.9878,-73.3066,-90.2358
6,16,6x16y,-93.225,-92.2203,-93.6526,-86.1138,-74.0158,-88.663
6,16,6x16y,-96.1872,-90.1457,-92.7779,-87.3007,-72.82,-88.0295
6,17,6x17y,-94.9087,-91.2067,-92.7756,-87.4669,-77.8554,-89.6861
6,17,6x17y,-93.6543,-91.5,-92.8776,-88.2162,-76.8042,-91.4449
6,17,6x17y,-93.9287,-91.5104,-92.7312,-88.0387,-77.0373,-89.4586
6,17,6x17y,-95.8974,-90.8438,-91.46,-88.8833,-79.2159,-91.082
6,17,6x17y,-92.5562,-91.6274,-93.8461,-88.9097,-77.6555,-91.0635
6,18,6x18y,-95.5806,-92.9389,-94.9954,-89.4339,-79.3234,-91.3644
6,18,6x18y,-94.6016,-92.4053,-95.051,-88.8872,-80.0811,-89.1717
6,18,6x18y,-94.9609,-93.7714,-92.8301,-91.5948,-79.9383,-88.5327
6,18,6x18y,-95.4014,-91.9608,-94.0994,-90.6518,-80.6792,-88.0197
6,18,6x18y,-96.576,-91.9539,-92.4402,-87.0685,-80.3501,-89.0039
6,19,6x19y,-95.6909,-92.6564,-95.4954,-89.3307,-82.3114,-91.9766
6,19,6x19y,-94.3256,-93.7586,-95.1716,-89.0851,-81.8395,-90.789
6,19,6x19y,-96.5889,-91.7826,-93.5025,-89.3431,-82.1623,-89.6938
6,19,6x19y,-94.4983,-93.0775,-94.9437,-89.7456,-84.4375,-90.9266
6,19,6x19y,-96.0157,-93.6603,-93.2255,-89.6619,-81.6536,-89.5186
7,1,7x1y,-88.3484,-82.348,-86.8724,-90.613,-92.5114,-92.9534
7,1,7x1y,-87.1924,-80.6029,-89.0386,-89.4228,-91.9056,-92.5282
7,1,7x1y,-87.3581,-83.138,-87.7536,-90.7689,-92.8048,-93.7188
7,1,7x1y,-87.4264,-83.9512,-89.1833,-90.7268,-92.8088,-93.7761
7,1,7x1y,-86.4393,-84.8989,-88.9125,-90.0132,-93.1184,-94.0987
7,2,7x2y,-88.3827,-81.0425,-88.6279,-87.7381,-93.2754,-92.3391
7,2,7x2y,-87.4796,-80.9339,-88.7479,-87.9259,-92.6114,-94.3993
7,2,7x2y,-87.331,-79.9571,-88.8202,-89.713,-90.2784,-93.8064
7,2,7x2y,-86.7984,-81.1704,-89.4472,-86.4959,-92.0706,-93.4054
7,2,7x2y,-87.4704,-81.1539,-88.5402,-88.9797,-95.6855,-94.4073
7,3,7x3y,-89.6593,-78.9242,-88.8621,-86.6847,-91.0586,-94.3988
7,3,7x3y,-86.2264,-78.5103,-87.9164,-89.0402,-92.0418,-92.0393
7,3,7x3y,-87.8316,-79.2677,-88.786,-86.4491,-92.1499,-93.6434
7,3,7x3y,-87.6637,-78.0988,-88.2943,-87.9002,-90.8822,-92.9506
7,3,7x3y,-86.6521,-79.5784,-88.7538,-87.6636,-90.9908,-93.742
7,4,7x4y,-88.8857,-78.9509,-88.107,-85.947,-91.8435,-92.5934
7,4,7x4y,-89.5325,-75.4505,-86.8933,-85.9121,-92.2727,-91.0829
7,4,7x4y,-87.5789,-77.1735,-87.3247,-85.4928,-90.0967,-92.8359
7,4,7x4y,-88.785,-77.0157,-86.6019,-86.3266,-91.8298,-90.6525
7,4,7x4y,-89.4473,-76.4065,-87.2663,-86.4841,-89.6503,-92.726
7,5,7x5y,-89.1441,-75.6175,-87.7803,-84.9195,-89.5818,-91.502
7,5,7x5y,-88.8604,-75.6195,-88.3181,-84.7278,-90.8353,-93.0788
7,5,7x5y,-89.6327,-74.5843,-89.0414,-86.3436,-89.7131,-92.2993
7,5,7x5y,-88.4641,-76.3439,-89.7059,-82.513,-89.6147,-93.235
7,5,7x5y,-89.5335,-76.2599,-88.3001,-83.7099,-89.9681,-93.9562
7,6,7x6y,-90.6324,-76.6154,-88.4119,-83.2418,-88.7855,-92.2592
7,6,7x6y,-90.0233,-75.7153,-87.6513,-86.2265,-89.4255,-91.2289
7,6,7x6y,-89.4186,-78.7069,-87.9596,-83.469,-88.5902,-91.6302
7,6,7x6y,-91.2992,-77.5943,-87.1491,-84.4268,-90.606,-90.9423
7,6,7x6y,-90.2639,-75.8682,-87.9047,-83.9353,-88.7008,-90.5327
7,7,7x7y,-90.1347,-80.6514,-88.6607,-81.7868,-88.1726,-91.0141
7,7,7x7y,-88.8227,-79.8101,-87.9079,-86.0988,-87.4637,-91.0024
7,7,7x7y,-89.7833,-79.6773,-88.3703,-80.2018,-89.2859,-91.186
7,7,7x7y,-90.2134,-79.8272,-89.363,-82.2696,-89.1562,-91.7774
7,7,7x7y,-90.5682,-79.5664,-89.3293,-82.3064,-86.2247,-91.529
7,8,7x8y,-91.4113,-79.889,-88.1502,-79.8372,-87.7281,-89.7063
7,8,7x8y,-90.8766,-81.7747,-89.5814,-81.0455,-88.2221,-89.9041
7,8,7x8y,-91.3833,-80.1993,-88.4975,-82.0428,-86.319,-90.6316
7,8,7x8y,-91.6618,-78.7731,-87.921,-81.2166,-86.1518,-88.5108
7,8,7x8y,-89.3262,-82.0799,-89.0606,-79.7277,-87.1686,-90.499
7,9,7x9y,-91.1243,-81.4365,-88.9455,-80.4413,-86.242,-90.4213
7,9,7x9y,-90.8312,-81.9725,-90.2402,-80.8737,-87.826,-89.1649
7,9,7x9y,-92.3431,-82.7196,-89.6539,-80.8448,-84.707,-91.6205
7,9,7x9y,-90.809,-82.3358,-89.7062,-80.4906,-84.6748,-90.1822
7,9,7x9y,-89.6954,-84.3863,-89.5033,-79.5861,-85.3552,-89.7136
7,10,7x10y,-89.3642,-84.0525,-89.7664,-80.6343,-85.9942,-89.2653
7,10,7x10y,-93.3506,-85.3682,-88.7465,-81.5589,-85.5234,-88.7128
7,10,7x10y,-91.1042,-86.6327,-88.6996,-79.7292,-84.7619,-89.2116
7,10,7x10y,-91.6523,-84.3249,-89.5418,-80.2395,-83.9029,-89.4401
7,10,7x10y,-91.3237,-85.4433,-91.3326,-79.3754,-84.6544,-89.5069
7,11,7x11y,-93.4568,-86.5209,-89.9607,-79.7708,-80.7512,-87.2017
7,11,7x11y,-92.4291,-86.854,-88.6643,-80.3696,-82.4168,-90.201
7,11,7x11y,-91.0922,-86.1543,-88.7731,-80.4778,-82.8058,-88.573
7,11,7x11y,-92.3563,-85.841,-91.6551,-80.4616,-81.1757,-88.6562
7,11,7x11y,-92.5947,-85.1727,-91.138,-79.964,-84.4182,-91.3973
7,12,7x12y,-93.0516,-86.302,-89.3227,-80.4309,-79.5639,-89.0791
7,12,7x12y,-93.3716,-87.4564,-90.292,-80.1396,-82.8679,-88.2921
7,12,7x12y,-92.8971,-86.0443,-89.7664,-82.5602,-80.3584,-88.5085
7,12,7x12y,-92.5346,-88.1246,-88.8333,-80.8839,-80.7779,-88.5391
7,12,7x12y,-92.4745,-86.4446,-90.3777,-82.1322,-80.854,-88.9842
7,13,7x13y,-92.0482,-87.2766,-90.3206,-83.2934,-78.8211,-87.2932
7,13,7x13y,-92.3751,-88.3652,-92.0918,-84.5544,-79.3902,-87.2106
7,13,7x13y,-92.3443,-87.7953,-91.5821,-80.4104,-80.0937,-88.0615
7,13,7x13y,-93.9909,-89.2754,-90.6629,-82.3459,-78.5219,-88.6202
7,13,7x13y,-92.7798,-87.6758,-90.7289,-80.7338,-78.8967,-87.344
7,14,7x14y,-94.4576,-88.7315,-91.8493,-84.0499,-77.8758,-87.9478
7,14,7x14y,-95.1278,-90.3338,-93.4648,-84.3924,-80.8288,-88.1495
7,14,7x14y,-94.1617,-86.4222,-91.6872,-85.5029,-78.7294,-89.2504
7,14,7x14y,-93.6184,-88.5185,-91.0673,-83.504,-75.2928,-88.1845
7,14,7x14y,-91.7791,-88.102,-92.5924,-83.151,-77.8518,-88.0847
7,15,7x15y,-93.9253,-90.7916,-92.3757,-84.4193,-78.1236,-88.2056
7,15,7x15y,-94.6291,-90.8108,-91.0055,-85.9257,-74.1928,-87.7026
7,15,7x15y,-94.8824,-90.2006,-91.2119,-84.774,-75.972,-87.451
7,15,7x15y,-94.5709,-90.9109,-93.4616,-85.1648,-76.1794,-88.5729
7,15,7x15y,-95.8295,-89.2746,-91.2104,-86.0558,-76.2007,-88.895
7,16,7x16y,-95.1117,-90.1074,-93.7165,-86.4766,-77.2515,-88.8687
7,16,7x16y,-96.612,-90.2658,-92.7029,-86.3379,-76.2098,-88.5067
7,16,7x16y,-95.3373,-89.8145,-93.1257,-86.853,-76.8686,-89.8069
7,16,7x16y,-94.4635,-91.8585,-91.754,-87.0874,-76.7747,-88.159
7,16,7x16y,-95.5921,-91.3407,-93.0185,-87.0694,-76.2634,-88.5992
7,17,7x17y,-95.7382,-89.413,-93.4443,-88.0001,-79.8235,-87.4971
7,17,7x17y,-94.5753,-91.5009,-92.8684,-86.8031,-79.7883,-88.0143
7,17,7x17y,-94.7473,-92.9226,-92.0677,-88.237,-78.7648,-88.2099
7,17,7x17y,-96.2071,-92.1143,-93.9455,-86.924,-79.8997,-87.3475
7,17,7x17y,-96.324,-91.7902,-91.92,-87.1848,-79.1527,-87.696
7,18,7x18y,-96.8111,-91.4851,-92.8806,-89.9647,-81.3613,-88.2758
7,18,7x18y,-96.5005,-94.0336,-92.8257,-87.9222,-81.7612,-86.8243
7,18,7x18y,-96.1575,-93.7168,-92.6916,-90.5603,-82.3802,-90.3256
7,18,7x18y,-95.2549,-92.308,-94.3193,-88.9439,-81.3275,-88.3966
7,18,7x18y,-96.6822,-90.9471,-93.0756,-88.6549,-81.5691,-86.5369
7,19,7x19y,-96.0651,-91.4547,-93.519,-89.9881,-82.4816,-88.942
7,19,7x19y,-96.972,-93.4503,-94.3909,-90.1498,-84.3365,-89.3502
7,19,7x19y,-96.3666,-93.3774,-94.5259,-90.896,-81.476,-89.6142
7,19,7x19y,-95.9784,-94.8879,-93.4858,-89.6488,-82.4981,-88.9095
7,19,7x19y,-96.0716,-92.9066,-94.5709,-90.9924,-80.8368,-90.1799
8,1,8x1y,-88.7826,-81.8551,-87.321,-89.3116,-93.4593,-94.7484
8,1,8x1y,-88.6253,-83.9662,-87.5462,-87.6383,-94.8014,-94.1229
8,1,8x1y,-86.9758,-81.2469,-89.2208,-88.8361,-93.1307,-92.3051
8,1,8x1y,-86.8376,-82.0911,-85.8886,-88.1902,-93.5555,-93.1122
8,1,8x1y,-85.4662,-86.0618,-87.0258,-90.5681,-93.9286,-94.5769
8,2,8x2y,-90.447,-81.6486,-87.2947,-88.0984,-92.9939,-94.6191
8,2,8x2y,-88.7967,-83.1655,-86.9,-88.3295,-94.3658,-92.4042
8,2,8x2y,-87.3091,-83.2262,-87.8714,-87.5098,-92.8028,-93.8085
8,2,8x2y,-87.667,-81.7043,-88.5584,-89.497,-93.018,-93.9694
8,2,8x2y,-89.9328,-82.8225,-87.2491,-89.8914,-93.2807,-93.8949
8,3,8x3y,-88.469,-80.8425,-85.6503,-87.3449,-90.9266,-93.0088
8,3,8x3y,-87.6171,-81.3228,-86.6929,-84.7952,-91.849,-93.7136
8,3,8x3y,-87.2971,-81.1167,-86.1031,-86.4656,-92.247,-93.8189
8,3,8x3y,-87.4083,-81.063,-87.809,-87.5116,-92.4376,-92.345
8,3,8x3y,-86.5869,-81.3581,-86.6456,-86.2095,-92.343,-93.6807
8,4,8x4y,-88.2188,-79.663,-86.2363,-85.7755,-89.794,-91.9658
8,4,8x4y,-89.4666,-81.679,-87.1183,-84.8975,-92.1171,-92.5051
8,4,8x4y,-88.5885,-78.9605,-87.0291,-83.7258,-92.075,-91.9071
8,4,8x4y,-88.6122,-82.6835,-86.3541,-85.075,-93.4855,-91.653
8,4,8x4y,-89.7769,-79.161,-85.1137,-87.242,-91.3564,-92.7439
8,5,8x5y,-89.2253,-78.5142,-85.5593,-84.5518,-90.4654,-90.3677
8,5,8x5y,-88.259,-78.604,-87.4955,-85.8283,-88.721,-90.0135
8,5,8x5y,-87.2202,-79.8917,-85.7795,-84.7041,-90.8587,-92.6801
8,5,8x5y,-87.7514,-80.0843,-87.9665,-83.9897,-89.0377,-92.0503
8,5,8x5y,-89.4866,-81.3546,-88.0499,-84.9508,-91.2951,-93.9562
8,6,8x6y,-89.788,-79.1399,-86.1246,-82.4064,-88.052,-89.8125
8,6,8x6y,-89.0328,-79.1193,-87.0043,-83.0222,-90.6136,-92.0374
8,6,8x6y,-88.5856,-79.7582,-87.6458,-82.4064,-90.9475,-90.453
8,6,8x6y,-91.0401,-79.1925,-85.0347,-85.0944,-90.7534,-90.5055
8,6,8x6y,-90.1951,-79.4088,-88.2801,-82.016,-87.5434,-92.848
8,7,8x7y,-90.2875,-82.305,-87.4404,-82.3941,-89.3993,-91.3415
8,7,8x7y,-89.6916,-80.6572,-87.3409,-81.2639,-86.9133,-90.637
8,7,8x7y,-90.575,-80.8997,-86.4459,-80.7626,-88.0938,-90.1301
8,7,8x7y,-90.9535,-83.303,-86.9602,-79.8435,-86.7655,-89.7039
8,7,8x7y,-91.6231,-81.5869,-86.5132,-81.0942,-88.6653,-89.6969
8,8,8x8y,-90.9776,-83.2866,-88.1376,-80.0728,-88.1414,-88.1945
8,8,8x8y,-91.4588,-81.3039,-87.5496,-78.0055,-87.4296,-90.1937
8,8,8x8y,-92.0906,-81.8764,-88.6333,-78.5514,-88.4783,-89.3801
8,8,8x8y,-91.9302,-81.7262,-86.7062,-79.3552,-87.1786,-90.2013
8,8,8x8y,-89.5355,-83.0295,-87.1294,-80.3148,-86.6445,-88.2659
8,9,8x9y,-92.4393,-83.1111,-88.1895,-78.0882,-87.0772,-89.9128
8,9,8x9y,-91.8566,-82.8543,-88.1828,-75.6592,-85.7284,-88.8023
8,9,8x9y,-91.9232,-83.3164,-89.3476,-74.9011,-86.7099,-88.7759
8,9,8x9y,-90.2314,-84.3438,-88.6481,-77.71,-87.3524,-89.2995
8,9,8x9y,-89.4356,-83.3276,-88.7829,-76.5267,-85.8638,-88.5056
8,10,8x10y,-90.4991,-84.3593,-89.3531,-76.2306,-86.8056,-89.5586
8,10,8x10y,-92.5688,-84.4915,-89.2708,-73.5715,-85.9804,-88.3598
8,10,8x10y,-91.6861,-85.6872,-88.3447,-75.178,-84.1068,-86.8335
8,10,8x10y,-90.5606,-86.5812,-88.4438,-76.484,-85.5596,-88.0689
8,10,8x10y,-92.2601,-87.093,-89.5891,-77.02,-85.9333,-88.1294
8,11,8x11y,-92.9721,-84.6455,-88.9156,-77.0475,-83.9547,-87.2273
